evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
760 247.1055072177 198.4730400594 247.1055072177 760.0000000000 18240.0000000000 0.0000000000 0.0757886737 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 125.0000000000 37.0000000000 250.0000000000 0.0000000000 1.0000000000 24.0000000000 80.0000000000 600.0000000000 28.0000000000 80.0000000000 80.0000000000 1.0000000000
761 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 761.0000000000 18264.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 83.3000000000 34.5000000000 100.0000000000 0.0000000000 1.0000000000 16.0000000000 90.0000000000 550.0000000000 20.0000000000 60.0000000000 48.0000000000 0.0000000000
762 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 762.0000000000 18288.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 52.6000000000 52.6000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 500.0000000000 32.0000000000 120.0000000000 120.0000000000 1.0000000000
763 362.3525971745 173.8604106214 362.3525971745 763.0000000000 18312.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2773509221 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 360.0000000000 76.9000000000 34.5000000000 111.1000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 600.0000000000 20.0000000000 48.0000000000 120.0000000000 1.0000000000
764 104190.5621364625 96.0885391027 104190.5621364625 764.0000000000 18336.0000000000 7.7183864504 0.5876124897 0.9008463378 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 160.0000000000 142.9000000000 34.5000000000 100.0000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 450.0000000000 20.0000000000 40.0000000000 60.0000000000 1.0000000000
765 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 765.0000000000 18360.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 270.0000000000 111.1000000000 38.5000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 550.0000000000 24.0000000000 48.0000000000 48.0000000000 1.0000000000
766 875.4623714428 184.6331329472 875.4623714428 766.0000000000 18384.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6800000000 0.0000000000 380.0000000000 166.7000000000 58.8000000000 90.9000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 600.0000000000 28.0000000000 120.0000000000 34.2900000000 1.0000000000
767 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 767.0000000000 18408.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 142.9000000000 38.5000000000 76.9000000000 0.0000000000 1.0000000000 16.0000000000 55.0000000000 600.0000000000 20.0000000000 120.0000000000 120.0000000000 1.0000000000
768 659.5436162988 143.7417378217 659.5436162988 768.0000000000 18432.0000000000 0.0638117455 0.1728694190 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4250223690 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 200.0000000000 33.3000000000 200.0000000000 0.0000000000 1.0000000000 20.0000000000 55.0000000000 550.0000000000 16.0000000000 80.0000000000 40.0000000000 1.0000000000
769 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 769.0000000000 18456.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 310.0000000000 250.0000000000 37.0000000000 250.0000000000 0.0000000000 1.0000000000 14.0000000000 60.0000000000 600.0000000000 32.0000000000 60.0000000000 60.0000000000 1.0000000000
770 431.7309832543 175.2433111844 431.7309832543 770.0000000000 18480.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1762079661 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0543832541 370.0000000000 250.0000000000 58.8000000000 111.1000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 450.0000000000 28.0000000000 48.0000000000 120.0000000000 1.0000000000
771 1644.8601874805 154.5543092660 1644.8601874805 771.0000000000 18504.0000000000 0.3196282572 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6000000000 0.2800000000 0.0000000000 270.0000000000 166.7000000000 90.9000000000 142.9000000000 0.0000000000 1.0000000000 16.0000000000 90.0000000000 550.0000000000 24.0000000000 30.0000000000 40.0000000000 1.0000000000
772 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 772.0000000000 18528.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 111.1000000000 33.3000000000 166.7000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 28.0000000000 120.0000000000 120.0000000000 1.0000000000
773 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 773.0000000000 18552.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 270.0000000000 66.7000000000 33.3000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 550.0000000000 24.0000000000 80.0000000000 60.0000000000 1.0000000000
774 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 774.0000000000 18576.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 250.0000000000 45.5000000000 100.0000000000 0.0000000000 0.0000000000 14.0000000000 90.0000000000 450.0000000000 24.0000000000 48.0000000000 60.0000000000 1.0000000000
775 230.9544831125 180.0156880350 230.9544831125 775.0000000000 18600.0000000000 0.0000000000 0.0866057880 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 250.0000000000 38.5000000000 90.9000000000 0.0000000000 1.0000000000 20.0000000000 70.0000000000 600.0000000000 28.0000000000 60.0000000000 60.0000000000 1.0000000000
776 1312.5550413953 137.6244034769 1312.5550413953 776.0000000000 18624.0000000000 0.2698235665 0.6508509857 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 0.0000000000 260.0000000000 125.0000000000 33.3000000000 250.0000000000 0.0000000000 1.0000000000 20.0000000000 60.0000000000 600.0000000000 20.0000000000 34.2900000000 120.0000000000 1.0000000000
777 401.3420326723 173.9972910951 401.3420326723 777.0000000000 18648.0000000000 0.0000000000 0.3212674000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 90.9000000000 35.7000000000 200.0000000000 0.0000000000 1.0000000000 20.0000000000 70.0000000000 550.0000000000 28.0000000000 120.0000000000 60.0000000000 1.0000000000
778 1360.7746689133 175.7558510468 1360.7746689133 778.0000000000 18672.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3336501333 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 0.1513164898 370.0000000000 200.0000000000 38.5000000000 166.7000000000 0.0000000000 1.0000000000 20.0000000000 60.0000000000 450.0000000000 28.0000000000 40.0000000000 80.0000000000 1.0000000000
779 907.7078543239 178.3859939856 907.7078543239 779.0000000000 18696.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4400000000 0.2800000000 0.0000000000 380.0000000000 200.0000000000 41.7000000000 142.9000000000 0.0000000000 1.0000000000 16.0000000000 70.0000000000 550.0000000000 24.0000000000 34.2900000000 40.0000000000 1.0000000000
780 1459.1485454689 214.8404953201 1459.1485454689 780.0000000000 18720.0000000000 0.0000000000 0.3670453044 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3087212429 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0980058717 360.0000000000 111.1000000000 37.0000000000 58.8000000000 0.0000000000 1.0000000000 20.0000000000 70.0000000000 450.0000000000 28.0000000000 48.0000000000 60.0000000000 1.0000000000
781 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 781.0000000000 18744.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 125.0000000000 50.0000000000 250.0000000000 0.0000000000 1.0000000000 14.0000000000 40.0000000000 550.0000000000 24.0000000000 26.6700000000 60.0000000000 0.0000000000
782 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 782.0000000000 18768.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 370.0000000000 100.0000000000 40.0000000000 41.7000000000 0.0000000000 1.0000000000 14.0000000000 30.0000000000 500.0000000000 28.0000000000 120.0000000000 120.0000000000 1.0000000000
783 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 783.0000000000 18792.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 166.7000000000 40.0000000000 83.3000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 550.0000000000 32.0000000000 120.0000000000 80.0000000000 1.0000000000
784 734.3502586370 167.6239676935 734.3502586370 784.0000000000 18816.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6362728032 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 142.9000000000 40.0000000000 111.1000000000 0.0000000000 1.0000000000 16.0000000000 60.0000000000 550.0000000000 16.0000000000 48.0000000000 48.0000000000 1.0000000000
785 338.9033998251 226.9905028942 338.9033998251 785.0000000000 18840.0000000000 0.0000000000 0.0229381947 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0000000000 380.0000000000 100.0000000000 50.0000000000 200.0000000000 0.0000000000 1.0000000000 24.0000000000 90.0000000000 550.0000000000 28.0000000000 48.0000000000 80.0000000000 1.0000000000
786 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 786.0000000000 18864.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 66.7000000000 38.5000000000 71.4000000000 0.0000000000 1.0000000000 28.0000000000 80.0000000000 450.0000000000 24.0000000000 120.0000000000 60.0000000000 0.0000000000
787 512.1907936588 228.0274964921 512.1907936588 787.0000000000 18888.0000000000 0.0000000000 0.1096286971 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 0.0000000000 390.0000000000 100.0000000000 38.5000000000 142.9000000000 0.0000000000 1.0000000000 24.0000000000 80.0000000000 600.0000000000 20.0000000000 34.2900000000 60.0000000000 1.0000000000
788 2065.0378228953 178.5345383944 2065.0378228953 788.0000000000 18912.0000000000 0.0961718247 0.8853559291 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 0.0000000000 260.0000000000 58.8000000000 35.7000000000 35.7000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 32.0000000000 48.0000000000 80.0000000000 1.0000000000
789 210.5421273188 193.9869691543 210.5421273188 789.0000000000 18936.0000000000 0.0000000000 0.0276742696 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 142.9000000000 40.0000000000 76.9000000000 0.0000000000 0.0000000000 28.0000000000 60.0000000000 600.0000000000 28.0000000000 60.0000000000 60.0000000000 1.0000000000
790 3578.4237882419 187.9440550123 3578.4237882419 790.0000000000 18960.0000000000 0.2893020598 1.2851011810 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0958619423 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 100.0000000000 34.5000000000 47.6000000000 0.0000000000 1.0000000000 20.0000000000 70.0000000000 450.0000000000 28.0000000000 80.0000000000 60.0000000000 1.0000000000
791 1667.3817867118 262.8769800519 1667.3817867118 791.0000000000 18984.0000000000 0.0000000000 0.6675446483 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0400000000 0.0000000000 0.0000000000 0.0768785321 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 370.0000000000 250.0000000000 38.5000000000 71.4000000000 1.0000000000 1.0000000000 20.0000000000 80.0000000000 550.0000000000 20.0000000000 80.0000000000 40.0000000000 1.0000000000
792 337.6112692487 211.9390441159 337.6112692487 792.0000000000 19008.0000000000 0.0000000000 0.1678901290 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 71.4000000000 33.3000000000 47.6000000000 0.0000000000 1.0000000000 16.0000000000 70.0000000000 600.0000000000 32.0000000000 80.0000000000 120.0000000000 1.0000000000
793 236.1665602294 186.9643687834 236.1665602294 793.0000000000 19032.0000000000 0.0000000000 0.0143187927 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 330.0000000000 58.8000000000 35.7000000000 90.9000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 600.0000000000 32.0000000000 60.0000000000 80.0000000000 1.0000000000
794 560.1147661969 211.6195900202 560.1147661969 794.0000000000 19056.0000000000 0.0000000000 0.0219489552 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3613213408 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 111.1000000000 33.3000000000 83.3000000000 0.0000000000 1.0000000000 20.0000000000 90.0000000000 600.0000000000 28.0000000000 120.0000000000 120.0000000000 1.0000000000
795 1118.0288815747 238.6092697616 1118.0288815747 795.0000000000 19080.0000000000 0.0000000000 0.6733568672 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 66.7000000000 41.7000000000 52.6000000000 1.0000000000 1.0000000000 16.0000000000 90.0000000000 550.0000000000 28.0000000000 80.0000000000 120.0000000000 1.0000000000
796 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 796.0000000000 19104.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 300.0000000000 111.1000000000 33.3000000000 41.7000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 550.0000000000 20.0000000000 60.0000000000 80.0000000000 0.0000000000
797 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 797.0000000000 19128.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 66.7000000000 55.6000000000 125.0000000000 0.0000000000 0.0000000000 14.0000000000 80.0000000000 600.0000000000 24.0000000000 60.0000000000 80.0000000000 1.0000000000
798 1792.4813236137 132.8785873037 1792.4813236137 798.0000000000 19152.0000000000 0.6181709328 0.2292956871 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4553078717 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0777165184 250.0000000000 250.0000000000 41.7000000000 55.6000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 450.0000000000 20.0000000000 48.0000000000 120.0000000000 1.0000000000
799 914.1396903220 201.8999142053 914.1396903220 799.0000000000 19176.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5790292468 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0753134444 390.0000000000 62.5000000000 40.0000000000 45.5000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 500.0000000000 20.0000000000 60.0000000000 80.0000000000 1.0000000000
800 179.3687892697 179.3687892697 179.3687892697 800.0000000000 19200.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 250.0000000000 41.7000000000 76.9000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 28.0000000000 80.0000000000 80.0000000000 1.0000000000
801 1458.8794700995 169.9002331627 1458.8794700995 801.0000000000 19224.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4654009164 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 0.3023406500 390.0000000000 166.7000000000 45.5000000000 125.0000000000 0.0000000000 1.0000000000 16.0000000000 50.0000000000 450.0000000000 32.0000000000 48.0000000000 80.0000000000 1.0000000000
802 439.5472277678 201.2800517838 439.5472277678 802.0000000000 19248.0000000000 0.0000000000 0.2973832001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 45.5000000000 111.1000000000 0.0000000000 1.0000000000 28.0000000000 80.0000000000 550.0000000000 28.0000000000 120.0000000000 60.0000000000 1.0000000000
803 1775.7208506365 203.8632423800 1775.7208506365 803.0000000000 19272.0000000000 0.0000000000 0.2841923055 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7066666667 0.0666666667 0.0000000000 390.0000000000 71.4000000000 35.7000000000 111.1000000000 1.0000000000 1.0000000000 12.0000000000 55.0000000000 600.0000000000 32.0000000000 40.0000000000 60.0000000000 1.0000000000
