sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
449,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=93312000.0 is outside of the moment–curvature range of the cross-section [41955.82718824358, 84359517.6448715]",240.0,250.0,37.0,200.0,0.0,1.0,16.0,25.0,250.0,12.0,34.29,80.0,0.0
450,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=255528000.0 is outside of the moment–curvature range of the cross-section [158824.1536595031, 248911116.6127047]",280.0,43.5,43.5,50.0,0.0,1.0,24.0,50.0,250.0,28.0,20.0,120.0,0.0
451,3,h_var_8m,8.0,8.0,155.0353850247368,21509.573411984707,138.7397683990189,False,True,2.3058897648765635,7,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,200.0,66.7,41.7,58.8,0.0,0.0,20.0,70.0,350.0,28.0,26.67,34.29,1.0
452,3,h_var_8m,8.0,8.0,128.1334150290033,3615.52760320659,28.216898787784647,False,True,2.0533333333333332,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,200.0,142.9,62.5,62.5,1.0,0.0,14.0,70.0,400.0,28.0,26.67,40.0,0.0
453,3,h_var_8m,8.0,8.0,207.80571873047074,3290.4025613287276,15.834032775567946,False,True,2.3523693310579885,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,320.0,41.7,66.7,58.8,1.0,1.0,16.0,45.0,500.0,14.0,24.0,26.67,1.0
454,3,h_var_8m,8.0,8.0,65.22218012883413,1033274.9426629862,15842.38583595253,False,True,12.92745811191076,7,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,100.0,45.5,71.4,34.5,1.0,0.0,10.0,16.0,450.0,20.0,40.0,24.0,1.0
455,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=206712000.0 is outside of the moment–curvature range of the cross-section [86213.86976984596, 206504622.0291527]",240.0,50.0,43.5,43.5,0.0,1.0,10.0,90.0,250.0,16.0,24.0,60.0,0.0
456,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=96192000.0 is outside of the moment–curvature range of the cross-section [26462.822635334916, 79262177.37678087]",250.0,40.0,41.7,100.0,0.0,1.0,28.0,70.0,200.0,16.0,48.0,30.0,0.0
457,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=128112000.0 is outside of the moment–curvature range of the cross-section [55490.19954073246, 114573026.00498989]",230.0,43.5,100.0,50.0,0.0,0.0,16.0,35.0,200.0,24.0,24.0,34.29,1.0
458,3,h_var_8m,8.0,8.0,98.42570859077048,124395.13753016057,1263.8480262038497,False,True,6.0078017115470725,5,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|max_reinforcement_spacing_lay_2|beam_min_spacing_lay_1_,,110.0,58.8,250.0,62.5,1.0,0.0,16.0,55.0,600.0,20.0,21.82,60.0,0.0
459,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -210599.77315594052 dn_b = 0.0)",160.0,71.4,38.5,83.3,1.0,1.0,20.0,70.0,350.0,10.0,48.0,80.0,0.0
460,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=38608000.0 is outside of the moment–curvature range of the cross-section [14960.261120208586, 36579106.114195816]",170.0,76.9,142.9,100.0,1.0,1.0,28.0,16.0,200.0,12.0,120.0,30.0,1.0
461,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -400.3345610536053 dn_b = 0.0)",180.0,142.9,38.5,34.5,0.0,1.0,12.0,16.0,300.0,10.0,80.0,40.0,0.0
462,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -154936.34707428108 dn_b = 0.0)",130.0,38.5,83.3,55.6,0.0,0.0,28.0,80.0,550.0,14.0,40.0,60.0,0.0
463,3,h_var_8m,8.0,8.0,237.32318697742792,71972.2729403773,303.26692413422995,False,True,4.328151230653257,5,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,270.0,125.0,66.7,35.7,1.0,0.0,32.0,30.0,400.0,20.0,26.67,60.0,1.0
464,3,h_var_8m,8.0,8.0,159.47352061500433,6191.252955108861,38.82307815888493,False,True,3.2,2,w_allowed_inc_|beam_min_spacing_lay_1_,,290.0,111.1,34.5,100.0,1.0,0.0,10.0,50.0,550.0,32.0,20.0,120.0,0.0
465,3,h_var_8m,8.0,8.0,144.344345922835,26551.94711053526,183.94864683324457,False,True,3.0387450746285474,6,w_allowed_tinf_|w_allowed_inc_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,200.0,45.5,58.8,52.6,1.0,0.0,12.0,45.0,450.0,28.0,30.0,26.67,1.0
466,3,h_var_8m,8.0,8.0,118.06786398982405,4666.746638289628,39.52596820665649,False,True,2.0129695022506136,4,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,220.0,125.0,166.7,76.9,1.0,1.0,12.0,40.0,550.0,20.0,40.0,20.0,1.0
467,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=16975000.000000004 is outside of the moment–curvature range of the cross-section [57499.39697137566, 0.39159474564476626]",110.0,71.4,43.5,34.5,1.0,0.0,32.0,20.0,600.0,14.0,30.0,26.67,1.0
468,3,h_var_8m,8.0,8.0,136.66562565136118,1533.7065485968142,11.222328521067569,False,True,1.548402634822275,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,240.0,100.0,83.3,76.9,0.0,0.0,20.0,90.0,350.0,28.0,80.0,26.67,0.0
469,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -23217.51386768429 dn_b = 0.0)",140.0,38.5,35.7,33.3,1.0,0.0,16.0,50.0,550.0,14.0,34.29,120.0,0.0
470,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=162400000.0 is outside of the moment–curvature range of the cross-section [134199.68616784984, 136860323.99874118]",380.0,90.9,38.5,45.5,1.0,1.0,28.0,16.0,300.0,20.0,60.0,26.67,1.0
471,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=141732000.0 is outside of the moment–curvature range of the cross-section [86011.95510059361, 140957646.37932146]",170.0,34.5,250.0,100.0,1.0,1.0,10.0,45.0,300.0,12.0,26.67,34.29,0.0
472,3,h_var_8m,8.0,8.0,147.5968097297688,477.49886657256485,3.235157097547062,False,True,1.4789896161875375,1,w_allowed_inc_,,270.0,125.0,58.8,50.0,1.0,1.0,12.0,60.0,550.0,28.0,80.0,48.0,0.0
473,3,h_var_8m,8.0,8.0,273.6278035050339,59416.907417922055,217.14499278516837,False,True,2.624701581052558,9,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,170.0,33.3,71.4,45.5,0.0,1.0,24.0,90.0,300.0,20.0,20.0,21.82,0.0
474,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=53100000.0 is outside of the moment–curvature range of the cross-section [69094.04381668294, 42458510.69922756]",270.0,142.9,62.5,166.7,0.0,1.0,10.0,40.0,300.0,32.0,80.0,34.29,1.0
475,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=162400000.0 is outside of the moment–curvature range of the cross-section [69372.48280933403, 157468494.34048003]",380.0,41.7,50.0,71.4,0.0,0.0,16.0,70.0,250.0,24.0,80.0,48.0,0.0
476,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=16975000.000000004 is outside of the moment–curvature range of the cross-section [47157.35024236093, 4695231.728122231]",110.0,90.9,200.0,250.0,0.0,1.0,28.0,35.0,350.0,32.0,80.0,60.0,0.0
477,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=17850000.0 is outside of the moment–curvature range of the cross-section [41938.12873817368, 0.5189572572778112]",120.0,100.0,62.5,62.5,1.0,0.0,32.0,70.0,300.0,28.0,24.0,34.29,1.0
478,3,h_var_8m,8.0,8.0,131.7738012591874,3145.0296015460813,23.86688075697298,False,True,2.3685044991131248,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,190.0,35.7,47.6,52.6,0.0,1.0,12.0,70.0,500.0,16.0,24.0,40.0,1.0
479,3,h_var_8m,8.0,8.0,162.43465444727605,22533.924138124003,138.7260878215996,False,True,3.591153104567815,6,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,220.0,50.0,58.8,125.0,1.0,1.0,16.0,45.0,400.0,14.0,20.0,20.0,1.0
480,3,h_var_8m,8.0,8.0,350.8506226432254,18429.991981915166,52.52945496595667,False,True,2.2518029975499556,3,w_allowed_inc_|min_reinforcement_spacing_lay_2|beam_min_spacing_lay_2_,,380.0,58.8,33.3,200.0,1.0,1.0,24.0,55.0,550.0,28.0,60.0,26.67,1.0
481,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=206712000.0 is outside of the moment–curvature range of the cross-section [135791.08279989258, 199808233.23245436]",240.0,125.0,35.7,58.8,1.0,0.0,10.0,35.0,250.0,28.0,24.0,24.0,1.0
482,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -412747.1458355075 dn_b = 0.0)",150.0,125.0,125.0,45.5,0.0,0.0,20.0,90.0,400.0,10.0,80.0,21.82,0.0
483,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=104832000.0 is outside of the moment–curvature range of the cross-section [36411.77825510025, 100657585.63788533]",280.0,200.0,41.7,50.0,1.0,0.0,10.0,40.0,200.0,16.0,26.67,80.0,0.0
484,3,h_var_8m,8.0,8.0,154.40648063793594,84462.99847809797,547.0171856073401,False,True,4.266909673509476,5,w_allowed_tinf_|w_allowed_inc_|max_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_min_spacing_lay_1_,,120.0,34.5,111.1,166.7,0.0,1.0,16.0,90.0,600.0,32.0,20.0,40.0,0.0
485,3,h_var_8m,8.0,8.0,170.04281104050781,406.47127314205557,2.3904055140868348,False,True,1.2668154224407546,2,w_allowed_inc_|beam_bending_capacity_,,350.0,35.7,47.6,66.7,0.0,1.0,12.0,60.0,600.0,16.0,60.0,60.0,1.0
486,3,h_var_8m,8.0,8.0,114.14748923992687,72100.65539760415,631.6446894951462,False,True,3.17502588202749,6,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,140.0,45.5,41.7,90.9,1.0,1.0,10.0,70.0,250.0,32.0,30.0,80.0,0.0
487,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=287232000.00000006 is outside of the moment–curvature range of the cross-section [130462.07788619498, 284718472.9441448]",290.0,37.0,43.5,250.0,1.0,0.0,12.0,90.0,250.0,24.0,34.29,30.0,1.0
