sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
826,2,h_var_6m,6.0,8.0,128.43001560759657,26566.95692146208,206.85940740390797,False,True,2.153098572226009,7,w_allowed_inc_|max_reinforcement_spacing_lay_2|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,230.0,50.0,250.0,142.9,1.0,1.0,12.0,30.0,350.0,24.0,26.67,24.0,1.0
827,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -325379.28414940916 dn_b = 0.0)",260.0,200.0,45.5,40.0,0.0,0.0,14.0,25.0,300.0,28.0,21.82,20.0,0.0
828,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -54882.45415958752 dn_b = 0.0)",220.0,40.0,71.4,71.4,1.0,1.0,32.0,35.0,200.0,12.0,120.0,24.0,0.0
829,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=98063999.99999999 is outside of the moment–curvature range of the cross-section [34993.05491384478, 78960933.31410706]",370.0,47.6,62.5,34.5,0.0,0.0,32.0,20.0,200.0,28.0,80.0,24.0,1.0
830,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -109366.65531487693 dn_b = 0.0)",270.0,37.0,142.9,55.6,0.0,0.0,10.0,70.0,600.0,10.0,21.82,26.67,1.0
831,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=100223999.99999999 is outside of the moment–curvature range of the cross-section [31211.89422388951, 97550238.167781]",380.0,100.0,142.9,125.0,1.0,1.0,24.0,70.0,200.0,14.0,30.0,48.0,0.0
832,2,h_var_6m,6.0,8.0,259.8260535726132,24495.93572308083,94.27821185081807,False,True,2.9868688044424876,4,w_allowed_inc_|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_deflection_tinf_,,390.0,71.4,47.6,47.6,0.0,1.0,28.0,16.0,500.0,24.0,80.0,20.0,0.0
833,2,h_var_6m,6.0,8.0,237.2455809474219,453799.21532696945,1912.7825838304652,False,True,7.496172027946463,9,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,220.0,45.5,55.6,58.8,0.0,0.0,32.0,16.0,400.0,32.0,40.0,48.0,1.0
834,2,h_var_6m,6.0,8.0,101.62681677578263,7725.3343637126945,76.01669134985264,False,True,2.417311651232655,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,300.0,41.7,90.9,76.9,0.0,0.0,14.0,20.0,400.0,20.0,80.0,80.0,1.0
835,2,h_var_6m,6.0,8.0,275.49642836774365,3748.881209908901,13.607730714043031,False,True,1.787418576482455,2,w_allowed_inc_|beam_min_spacing_lay_2_,,340.0,76.9,71.4,250.0,1.0,0.0,28.0,50.0,550.0,16.0,48.0,20.0,1.0
836,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=68544000.0 is outside of the moment–curvature range of the cross-section [22735.998859097184, 64368178.64888899]",140.0,62.5,100.0,35.7,1.0,1.0,20.0,30.0,200.0,10.0,21.82,24.0,0.0
837,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -93237.39994092408 dn_b = 0.0)",200.0,55.6,142.9,33.3,1.0,1.0,16.0,40.0,450.0,16.0,80.0,21.82,0.0
838,2,h_var_6m,6.0,8.0,185.81341731350625,32762.84849676823,176.32122034271845,False,True,2.465546118378595,5,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,250.0,83.3,66.7,33.3,1.0,1.0,12.0,80.0,250.0,24.0,20.0,48.0,1.0
839,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=82424999.99999999 is outside of the moment–curvature range of the cross-section [31440.884337017895, 71278414.34860353]",230.0,40.0,142.9,142.9,0.0,0.0,10.0,25.0,200.0,14.0,24.0,120.0,1.0
840,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -355332.5263222171 dn_b = 0.0)",200.0,125.0,200.0,55.6,0.0,0.0,14.0,90.0,200.0,14.0,24.0,120.0,1.0
841,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -22527.370744319167 dn_b = 0.0)",380.0,52.6,76.9,125.0,0.0,0.0,16.0,80.0,200.0,32.0,48.0,48.0,1.0
842,2,h_var_6m,6.0,8.0,154.96909144555008,2433.845483914228,15.70536073491393,False,True,1.8009794810205322,3,beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,290.0,71.4,50.0,125.0,0.0,1.0,14.0,90.0,350.0,14.0,26.67,24.0,0.0
843,2,h_var_6m,6.0,8.0,112.90857161677286,18614.375491945415,164.8623769249792,False,True,4.383732355353541,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_2_,,140.0,125.0,76.9,43.5,1.0,0.0,20.0,35.0,550.0,12.0,60.0,21.82,1.0
844,2,h_var_6m,6.0,8.0,79.61099082977923,74056.49745224154,930.2295660480592,False,True,5.208557904347161,5,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,120.0,40.0,111.1,40.0,1.0,0.0,12.0,40.0,250.0,14.0,24.0,20.0,0.0
845,2,h_var_6m,6.0,8.0,202.60096584167957,17082.67250176751,84.31683645139475,False,True,2.811315031066379,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,260.0,45.5,83.3,100.0,1.0,1.0,20.0,40.0,350.0,12.0,34.29,26.67,1.0
846,2,h_var_6m,6.0,8.0,139.75589216767148,139.75589216767148,1.0,True,True,1.0,0,,,280.0,142.9,50.0,66.7,0.0,1.0,12.0,60.0,550.0,20.0,48.0,80.0,1.0
847,2,h_var_6m,6.0,8.0,112.19991974404672,4977.768183120218,44.365167056051625,False,True,2.65484941568263,4,w_allowed_tinf_|w_allowed_inc_|reinforcement_outside_cross_section|beam_min_reinforcement_duct_,,110.0,41.7,37.0,71.4,0.0,1.0,14.0,80.0,600.0,10.0,120.0,26.67,1.0
848,2,h_var_6m,6.0,8.0,219.75209749637185,35604.20626954868,162.01987000436486,False,True,4.278717406343962,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|max_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,210.0,52.6,58.8,250.0,1.0,1.0,24.0,35.0,400.0,16.0,24.0,34.29,0.0
849,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=145044000.0 is outside of the moment–curvature range of the cross-section [84212.15733144725, 129717563.95868978]",390.0,43.5,200.0,40.0,1.0,0.0,12.0,16.0,300.0,14.0,34.29,30.0,0.0
850,2,h_var_6m,6.0,8.0,193.89218735980103,4562.533788171923,23.531292571914413,False,True,1.7479100880427545,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,330.0,37.0,125.0,76.9,1.0,1.0,16.0,40.0,400.0,20.0,24.0,120.0,0.0
851,2,h_var_6m,6.0,8.0,148.80003353247974,2028.4267926122805,13.63189741600105,False,True,2.343505035433831,2,w_allowed_inc_|beam_bending_capacity_,,210.0,66.7,47.6,43.5,0.0,0.0,24.0,55.0,500.0,10.0,48.0,20.0,1.0
852,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -84250.339935028 dn_b = 0.0)",150.0,66.7,111.1,45.5,0.0,1.0,12.0,45.0,550.0,10.0,48.0,34.29,1.0
853,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -5446.468844088027 dn_b = 0.0)",170.0,90.9,33.3,55.6,0.0,0.0,10.0,25.0,450.0,20.0,21.82,20.0,0.0
854,2,h_var_6m,6.0,8.0,158.56173133347482,609.4728837653772,3.84375775062383,False,True,1.288550961278071,2,w_allowed_inc_|beam_bending_capacity_,,380.0,142.9,200.0,66.7,0.0,0.0,32.0,30.0,600.0,16.0,40.0,30.0,0.0
855,2,h_var_6m,6.0,8.0,95.64082636013242,1271.1002743180434,13.290352276252367,False,True,1.768711476301054,2,w_allowed_inc_|beam_min_spacing_lay_1_,,220.0,100.0,40.0,43.5,0.0,0.0,16.0,30.0,600.0,20.0,24.0,30.0,0.0
856,2,h_var_6m,6.0,8.0,127.65408517525225,47267.286287239076,370.2763309325143,False,True,3.945514975067883,5,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,180.0,62.5,111.1,47.6,0.0,1.0,12.0,80.0,200.0,28.0,34.29,120.0,0.0
857,2,h_var_6m,6.0,8.0,50.071661715527455,31680.223375656915,632.6976635135863,False,True,4.318015799650946,5,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|beam_bending_capacity_|beam_deflection_tinf_,,110.0,125.0,35.7,62.5,0.0,0.0,14.0,30.0,300.0,20.0,60.0,60.0,0.0
858,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=85373999.99999999 is outside of the moment–curvature range of the cross-section [54208.55728815036, 82786381.8094466]",120.0,41.7,55.6,41.7,1.0,0.0,16.0,20.0,200.0,24.0,20.0,60.0,1.0
859,2,h_var_6m,6.0,8.0,245.33595955910386,72232.18661106129,294.42152198507955,False,True,3.5636432233954216,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_3|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,210.0,71.4,38.5,38.5,0.0,1.0,24.0,25.0,450.0,32.0,21.82,40.0,0.0
860,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=73926000.0 is outside of the moment–curvature range of the cross-section [21732.100562598847, 62680835.01713948]",360.0,200.0,55.6,33.3,1.0,1.0,12.0,55.0,200.0,10.0,24.0,26.67,0.0
861,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1517818.2193466816 dn_b = 0.0)",390.0,250.0,125.0,50.0,0.0,0.0,16.0,50.0,500.0,20.0,120.0,20.0,1.0
862,2,h_var_6m,6.0,8.0,131.9226458990673,2882.2364772607666,21.847928061312057,False,True,2.0143830595859793,4,w_allowed_inc_|max_reinforcement_spacing_lay_1|beam_min_spacing_lay_1_|beam_deflection_tinf_,,190.0,200.0,37.0,45.5,1.0,0.0,14.0,55.0,350.0,28.0,40.0,80.0,0.0
863,2,h_var_6m,6.0,8.0,237.03019805612757,497458.0069787661,2098.71151886297,False,True,8.906582118022213,6,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_deflection_tinf_,,150.0,35.7,111.1,125.0,0.0,0.0,32.0,30.0,400.0,12.0,40.0,24.0,1.0
864,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -130305.1646993147 dn_b = 0.0)",280.0,34.5,200.0,111.1,1.0,1.0,10.0,30.0,300.0,12.0,120.0,34.29,0.0
865,2,h_var_6m,6.0,8.0,148.7934331077832,18726.60894759777,125.85642092169864,False,True,2.660713862984544,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,360.0,90.9,38.5,41.7,0.0,1.0,16.0,20.0,400.0,20.0,60.0,26.67,1.0
866,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=79799999.99999999 is outside of the moment–curvature range of the cross-section [22227.511871485432, 74348503.2829886]",220.0,125.0,45.5,43.5,0.0,0.0,20.0,55.0,200.0,10.0,34.29,40.0,1.0
867,2,h_var_6m,6.0,8.0,221.52950478956612,20961.368193401413,94.6211124938545,False,True,3.2764281869009335,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_deflection_tinf_,,200.0,37.0,41.7,34.5,0.0,1.0,20.0,45.0,350.0,10.0,20.0,21.82,1.0
868,2,h_var_6m,6.0,8.0,92.55286788855699,25872.687136673812,279.54495335387276,False,True,4.3983390865246,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,110.0,50.0,76.9,76.9,0.0,0.0,12.0,45.0,450.0,32.0,40.0,40.0,0.0
869,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=145044000.0 is outside of the moment–curvature range of the cross-section [56546.09350781764, 144942364.2336723]",390.0,34.5,142.9,200.0,1.0,0.0,20.0,60.0,200.0,24.0,30.0,80.0,0.0
