evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__vibration_f_min_Hz c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
76 153.0234514222 153.0234514222 153.0234514222 76.0000000000 1900.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 200.0000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
77 153.6242291810 153.6242291810 153.6242291810 77.0000000000 1925.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 166.7000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
78 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 78.0000000000 1950.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 170.0000000000 166.7000000000 200.0000000000 250.0000000000 0.0000000000 1.0000000000 28.0000000000 90.0000000000 550.0000000000 32.0000000000 120.0000000000 80.0000000000 0.0000000000
79 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 79.0000000000 1975.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 166.7000000000 200.0000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 50.0000000000 600.0000000000 28.0000000000 21.8200000000 48.0000000000 0.0000000000
80 268.0193306352 134.4176428139 268.0193306352 80.0000000000 2000.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 142.9000000000 125.0000000000 45.5000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 28.0000000000 48.0000000000 48.0000000000 0.0000000000
81 189.2302964574 155.9209596054 189.2302964574 81.0000000000 2025.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 166.7000000000 142.9000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 60.0000000000 48.0000000000 0.0000000000
82 193.5908949320 152.3888721275 193.5908949320 82.0000000000 2050.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 200.0000000000 125.0000000000 45.5000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 60.0000000000 48.0000000000 0.0000000000
83 163.8591261574 163.8591261574 163.8591261574 83.0000000000 2075.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 200.0000000000 142.9000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
84 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 84.0000000000 2100.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 120.0000000000 166.7000000000 142.9000000000 166.7000000000 1.0000000000 1.0000000000 10.0000000000 80.0000000000 200.0000000000 28.0000000000 120.0000000000 21.8200000000 1.0000000000
85 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 85.0000000000 2125.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 250.0000000000 250.0000000000 47.6000000000 0.0000000000 0.0000000000 10.0000000000 90.0000000000 600.0000000000 24.0000000000 120.0000000000 120.0000000000 1.0000000000
86 192.1050175836 137.2977881666 192.1050175836 86.0000000000 2150.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 166.7000000000 125.0000000000 43.5000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 28.0000000000 80.0000000000 40.0000000000 0.0000000000
87 157.9059800484 143.4822371450 157.9059800484 87.0000000000 2175.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 142.9000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 28.0000000000 80.0000000000 48.0000000000 0.0000000000
88 157.4907071860 150.0921417030 157.4907071860 88.0000000000 2200.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 166.7000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
89 156.6401647597 156.6401647597 156.6401647597 89.0000000000 2225.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 200.0000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
90 172846.0046139655 54.2595402709 172846.0046139655 90.0000000000 2250.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 110.0000000000 55.6000000000 200.0000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 30.0000000000 600.0000000000 28.0000000000 120.0000000000 40.0000000000 0.0000000000
91 413.3993102986 151.4818700739 413.3993102986 91.0000000000 2275.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 200.0000000000 142.9000000000 34.5000000000 1.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 32.0000000000 48.0000000000 120.0000000000 0.0000000000
92 175.6491717647 141.9280196406 175.6491717647 92.0000000000 2300.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 200.0000000000 100.0000000000 58.8000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 28.0000000000 80.0000000000 34.2900000000 0.0000000000
93 167.5370499111 141.7953180430 167.5370499111 93.0000000000 2325.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 200.0000000000 111.1000000000 55.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 28.0000000000 80.0000000000 40.0000000000 0.0000000000
94 156.9799994314 149.4913639443 156.9799994314 94.0000000000 2350.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 200.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
95 152.4226736635 152.4226736635 152.4226736635 95.0000000000 2375.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
96 152.4226736635 152.4226736635 152.4226736635 95.0000000000 2401.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
97 153.0234514222 153.0234514222 153.0234514222 96.0000000000 2426.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 125.0000000000 45.5000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
98 153.0234514222 153.0234514222 153.0234514222 97.0000000000 2451.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 200.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
99 152.4226736635 152.4226736635 152.4226736635 98.0000000000 2476.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
100 152.4226736635 152.4226736635 152.4226736635 98.0000000000 2502.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 111.1000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 48.0000000000 0.0000000000
101 32788.6439006877 279.2014663040 32788.6439006877 99.0000000000 2527.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 250.0000000000 200.0000000000 35.7000000000 0.0000000000 1.0000000000 24.0000000000 90.0000000000 350.0000000000 32.0000000000 20.0000000000 20.0000000000 0.0000000000
102 186.1236757708 139.4589945204 186.1236757708 100.0000000000 2552.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 200.0000000000 111.1000000000 50.0000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 28.0000000000 80.0000000000 34.2900000000 0.0000000000
103 322.5586397248 140.3039250232 322.5586397248 101.0000000000 2577.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 200.0000000000 125.0000000000 55.6000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 28.0000000000 48.0000000000 40.0000000000 0.0000000000
104 156.0869161687 141.6753517011 156.0869161687 102.0000000000 2602.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 166.7000000000 111.1000000000 52.6000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 28.0000000000 80.0000000000 40.0000000000 0.0000000000
105 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 103.0000000000 2627.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 166.7000000000 100.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 120.0000000000 48.0000000000 0.0000000000
106 171.5852672576 145.3556791607 171.5852672576 104.0000000000 2652.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 166.7000000000 200.0000000000 52.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
107 9107.8829892192 117.0840069153 9107.8829892192 105.0000000000 2677.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 190.0000000000 166.7000000000 125.0000000000 35.7000000000 1.0000000000 1.0000000000 10.0000000000 80.0000000000 300.0000000000 32.0000000000 48.0000000000 24.0000000000 0.0000000000
108 191.1936117401 150.4789202396 191.1936117401 106.0000000000 2702.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 200.0000000000 250.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 32.0000000000 60.0000000000 34.2900000000 0.0000000000
109 391.1408377522 186.5104855310 391.1408377522 107.0000000000 2727.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 166.7000000000 166.7000000000 45.5000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 600.0000000000 32.0000000000 48.0000000000 40.0000000000 0.0000000000
110 169.5914138244 143.5976513192 169.5914138244 108.0000000000 2752.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 200.0000000000 142.9000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 28.0000000000 80.0000000000 40.0000000000 0.0000000000
111 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 109.0000000000 2777.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 260.0000000000 250.0000000000 100.0000000000 40.0000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 28.0000000000 120.0000000000 34.2900000000 0.0000000000
112 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 110.0000000000 2802.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 45.5000000000 33.3000000000 71.4000000000 0.0000000000 0.0000000000 32.0000000000 90.0000000000 200.0000000000 32.0000000000 20.0000000000 120.0000000000 1.0000000000
113 1625.0843473586 149.0064324390 1625.0843473586 111.0000000000 2827.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 250.0000000000 58.8000000000 200.0000000000 250.0000000000 1.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 32.0000000000 34.2900000000 40.0000000000 0.0000000000
114 1033.7320805851 185.3688952001 1033.7320805851 112.0000000000 2852.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 142.9000000000 166.7000000000 40.0000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 32.0000000000 60.0000000000 40.0000000000 1.0000000000
115 260.9489982802 135.9318315271 260.9489982802 113.0000000000 2877.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 200.0000000000 142.9000000000 71.4000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 32.0000000000 60.0000000000 60.0000000000 0.0000000000
116 173.5190319581 140.0440280299 173.5190319581 114.0000000000 2902.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 166.7000000000 166.7000000000 52.6000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 28.0000000000 60.0000000000 40.0000000000 0.0000000000
117 151.4964751795 151.4964751795 151.4964751795 115.0000000000 2927.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 166.7000000000 166.7000000000 50.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
118 172.9525725474 146.5572346782 172.9525725474 116.0000000000 2952.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 166.7000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 32.0000000000 80.0000000000 40.0000000000 0.0000000000
