evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
416 388.3404600937 159.0128822568 388.3404600937 416.0000000000 9984.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.2800000000 0.0000000000 310.0000000000 250.0000000000 76.9000000000 71.4000000000 0.0000000000 1.0000000000 14.0000000000 55.0000000000 500.0000000000 32.0000000000 60.0000000000 48.0000000000 1.0000000000
417 400.8754942479 178.0738341292 400.8754942479 417.0000000000 10008.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3105989014 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 111.1000000000 43.5000000000 76.9000000000 0.0000000000 1.0000000000 16.0000000000 80.0000000000 500.0000000000 20.0000000000 120.0000000000 48.0000000000 1.0000000000
418 359.1314464883 182.2234682018 359.1314464883 418.0000000000 10032.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1591159329 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0279830748 390.0000000000 66.7000000000 76.9000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 450.0000000000 32.0000000000 80.0000000000 60.0000000000 1.0000000000
419 2022.4527865539 172.8591842236 2022.4527865539 419.0000000000 10056.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4255346280 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 0.3513208432 390.0000000000 90.9000000000 83.3000000000 83.3000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 400.0000000000 28.0000000000 40.0000000000 120.0000000000 1.0000000000
420 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 420.0000000000 10080.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 142.9000000000 50.0000000000 166.7000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 400.0000000000 32.0000000000 120.0000000000 26.6700000000 1.0000000000
421 607.1810140676 203.3436930900 607.1810140676 421.0000000000 10104.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4400000000 0.0000000000 0.0000000000 380.0000000000 76.9000000000 35.7000000000 76.9000000000 0.0000000000 1.0000000000 16.0000000000 70.0000000000 600.0000000000 24.0000000000 34.2900000000 80.0000000000 1.0000000000
422 187.3785026375 187.3785026375 187.3785026375 422.0000000000 10128.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 90.9000000000 62.5000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 550.0000000000 24.0000000000 60.0000000000 80.0000000000 1.0000000000
423 403.2239708143 192.2721723625 403.2239708143 423.0000000000 10152.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 0.0000000000 390.0000000000 166.7000000000 250.0000000000 52.6000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 500.0000000000 24.0000000000 40.0000000000 48.0000000000 1.0000000000
424 226.4229669506 131.0318095779 226.4229669506 424.0000000000 10176.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 0.0000000000 330.0000000000 111.1000000000 43.5000000000 200.0000000000 0.0000000000 1.0000000000 14.0000000000 40.0000000000 600.0000000000 20.0000000000 34.2900000000 120.0000000000 1.0000000000
425 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 425.0000000000 10200.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 370.0000000000 55.6000000000 66.7000000000 100.0000000000 0.0000000000 1.0000000000 12.0000000000 50.0000000000 350.0000000000 20.0000000000 60.0000000000 120.0000000000 1.0000000000
426 559.4865883220 143.4816576427 559.4865883220 426.0000000000 10224.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5739747642 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 142.9000000000 40.0000000000 66.7000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 550.0000000000 16.0000000000 80.0000000000 80.0000000000 1.0000000000
427 558.4055122255 167.2036905400 558.4055122255 427.0000000000 10248.0000000000 0.0000000000 0.3747478792 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0000000000 310.0000000000 166.7000000000 100.0000000000 33.3000000000 0.0000000000 1.0000000000 14.0000000000 50.0000000000 600.0000000000 28.0000000000 48.0000000000 120.0000000000 1.0000000000
428 480.5790615427 157.0301213157 480.5790615427 428.0000000000 10272.0000000000 0.0000000000 0.0032814051 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4485871287 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 310.0000000000 250.0000000000 200.0000000000 43.5000000000 0.0000000000 1.0000000000 14.0000000000 70.0000000000 500.0000000000 14.0000000000 40.0000000000 60.0000000000 1.0000000000
429 793.7010591489 144.5068474414 793.7010591489 429.0000000000 10296.0000000000 0.1205692902 0.2038000855 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4400000000 0.0000000000 0.0000000000 220.0000000000 200.0000000000 125.0000000000 45.5000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 400.0000000000 24.0000000000 34.2900000000 80.0000000000 1.0000000000
430 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 430.0000000000 10320.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 250.0000000000 52.6000000000 38.5000000000 0.0000000000 1.0000000000 16.0000000000 60.0000000000 450.0000000000 16.0000000000 120.0000000000 34.2900000000 1.0000000000
431 221.7361771662 150.9303904410 221.7361771662 431.0000000000 10344.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1368066884 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 200.0000000000 83.3000000000 142.9000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 550.0000000000 16.0000000000 80.0000000000 34.2900000000 1.0000000000
432 273.6285393387 206.4115910499 273.6285393387 432.0000000000 10368.0000000000 0.0000000000 0.0985228717 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 35.7000000000 43.5000000000 58.8000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 550.0000000000 32.0000000000 80.0000000000 120.0000000000 1.0000000000
433 2361.4231008358 192.5785072587 2361.4231008358 433.0000000000 10392.0000000000 0.0000000000 0.2734759116 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7637792499 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2687237457 380.0000000000 90.9000000000 71.4000000000 38.5000000000 0.0000000000 1.0000000000 16.0000000000 50.0000000000 500.0000000000 14.0000000000 80.0000000000 34.2900000000 1.0000000000
434 152.8865424930 152.8865424930 152.8865424930 434.0000000000 10416.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 71.4000000000 100.0000000000 50.0000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 550.0000000000 28.0000000000 80.0000000000 80.0000000000 1.0000000000
435 248.5739227034 169.1012940164 248.5739227034 435.0000000000 10440.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1302292233 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0067945495 360.0000000000 250.0000000000 166.7000000000 55.6000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 450.0000000000 24.0000000000 80.0000000000 80.0000000000 1.0000000000
436 632.5090371704 211.8259967804 632.5090371704 436.0000000000 10464.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4400000000 0.0000000000 360.0000000000 166.7000000000 100.0000000000 100.0000000000 0.0000000000 1.0000000000 20.0000000000 90.0000000000 600.0000000000 24.0000000000 60.0000000000 34.2900000000 1.0000000000
437 1877.8208989557 203.2440998948 1877.8208989557 437.0000000000 10488.0000000000 0.0000000000 0.2064299202 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6524917199 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2394322790 340.0000000000 250.0000000000 34.5000000000 100.0000000000 0.0000000000 1.0000000000 28.0000000000 60.0000000000 450.0000000000 20.0000000000 60.0000000000 120.0000000000 1.0000000000
438 174.1248556429 143.4744599108 174.1248556429 438.0000000000 10512.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 270.0000000000 200.0000000000 200.0000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 600.0000000000 20.0000000000 40.0000000000 120.0000000000 1.0000000000
439 255.4631877243 165.1668103285 255.4631877243 439.0000000000 10536.0000000000 0.0000000000 0.1564721583 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 90.9000000000 100.0000000000 50.0000000000 0.0000000000 1.0000000000 14.0000000000 70.0000000000 550.0000000000 28.0000000000 120.0000000000 80.0000000000 1.0000000000
440 258.1848948810 173.8013962154 258.1848948810 440.0000000000 10560.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1410180721 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 360.0000000000 250.0000000000 166.7000000000 43.5000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 20.0000000000 48.0000000000 120.0000000000 1.0000000000
441 216.0017783552 164.8992396383 216.0017783552 441.0000000000 10584.0000000000 0.0000000000 0.0464905944 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0476661908 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 200.0000000000 40.0000000000 43.5000000000 0.0000000000 1.0000000000 14.0000000000 55.0000000000 500.0000000000 24.0000000000 120.0000000000 48.0000000000 1.0000000000
442 2387.8871029955 245.9447928653 2387.8871029955 442.0000000000 10608.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.1333333333 0.0000000000 370.0000000000 83.3000000000 90.9000000000 33.3000000000 0.0000000000 1.0000000000 16.0000000000 90.0000000000 500.0000000000 32.0000000000 120.0000000000 30.0000000000 1.0000000000
443 185.6482820807 185.6482820807 185.6482820807 443.0000000000 10632.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 200.0000000000 111.1000000000 83.3000000000 0.0000000000 1.0000000000 16.0000000000 70.0000000000 550.0000000000 24.0000000000 48.0000000000 60.0000000000 1.0000000000
444 559.9044299708 168.1293855585 559.9044299708 444.0000000000 10656.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.0000000000 0.0000000000 320.0000000000 142.9000000000 166.7000000000 142.9000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 28.0000000000 40.0000000000 80.0000000000 1.0000000000
445 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 445.0000000000 10680.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 100.0000000000 34.5000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 80.0000000000 600.0000000000 14.0000000000 80.0000000000 60.0000000000 1.0000000000
446 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 446.0000000000 10704.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 320.0000000000 71.4000000000 166.7000000000 250.0000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 16.0000000000 40.0000000000 48.0000000000 1.0000000000
447 802.4942980829 134.9924574024 802.4942980829 447.0000000000 10728.0000000000 0.0416564523 0.0898677917 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6800000000 0.0000000000 0.0000000000 230.0000000000 66.7000000000 55.6000000000 71.4000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 28.0000000000 34.2900000000 80.0000000000 1.0000000000
448 694.6885798677 188.4967889638 694.6885798677 448.0000000000 10752.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5446451828 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 100.0000000000 50.0000000000 38.5000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 24.0000000000 120.0000000000 120.0000000000 1.0000000000
449 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 449.0000000000 10776.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 250.0000000000 66.7000000000 166.7000000000 0.0000000000 1.0000000000 12.0000000000 55.0000000000 600.0000000000 28.0000000000 120.0000000000 120.0000000000 0.0000000000
450 13191.2723471021 175.9021277099 13191.2723471021 450.0000000000 10800.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3413312734 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5754247642 1.1333333333 0.7066666667 0.4602594697 360.0000000000 90.9000000000 111.1000000000 71.4000000000 0.0000000000 1.0000000000 10.0000000000 50.0000000000 400.0000000000 32.0000000000 30.0000000000 40.0000000000 1.0000000000
451 170.9020497331 170.9020497331 170.9020497331 451.0000000000 10824.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 125.0000000000 66.7000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 24.0000000000 48.0000000000 120.0000000000 1.0000000000
452 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 452.0000000000 10848.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 76.9000000000 90.9000000000 125.0000000000 0.0000000000 1.0000000000 10.0000000000 35.0000000000 500.0000000000 28.0000000000 40.0000000000 80.0000000000 1.0000000000
453 351.8204196439 167.7610491008 351.8204196439 453.0000000000 10872.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 330.0000000000 250.0000000000 166.7000000000 62.5000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 500.0000000000 32.0000000000 120.0000000000 48.0000000000 1.0000000000
454 553.7779058551 146.6303005344 553.7779058551 454.0000000000 10896.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5572940824 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 76.9000000000 45.5000000000 71.4000000000 0.0000000000 1.0000000000 10.0000000000 90.0000000000 500.0000000000 24.0000000000 120.0000000000 120.0000000000 1.0000000000
455 433.0455465991 177.3181720405 433.0455465991 455.0000000000 10920.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.2800000000 0.0000000000 380.0000000000 66.7000000000 142.9000000000 62.5000000000 0.0000000000 1.0000000000 10.0000000000 55.0000000000 550.0000000000 32.0000000000 60.0000000000 48.0000000000 1.0000000000
456 847.8739770568 216.4875491888 847.8739770568 456.0000000000 10944.0000000000 0.0000000000 0.5177446037 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0585333233 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 290.0000000000 100.0000000000 250.0000000000 71.4000000000 0.0000000000 1.0000000000 24.0000000000 80.0000000000 500.0000000000 24.0000000000 80.0000000000 120.0000000000 1.0000000000
457 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 457.0000000000 10968.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 200.0000000000 45.5000000000 142.9000000000 0.0000000000 1.0000000000 28.0000000000 70.0000000000 550.0000000000 12.0000000000 80.0000000000 120.0000000000 1.0000000000
458 1732.5773284701 181.1481356904 1732.5773284701 458.0000000000 10992.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7736977173 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3489907130 390.0000000000 90.9000000000 33.3000000000 125.0000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 500.0000000000 20.0000000000 80.0000000000 120.0000000000 1.0000000000
459 384.8396996044 183.5058687231 384.8396996044 459.0000000000 11016.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 0.0000000000 370.0000000000 100.0000000000 100.0000000000 200.0000000000 0.0000000000 1.0000000000 16.0000000000 80.0000000000 500.0000000000 24.0000000000 40.0000000000 120.0000000000 1.0000000000
