evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
668 440.8811366301 147.6502006140 440.8811366301 668.0000000000 16032.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4400000000 0.0000000000 390.0000000000 52.6000000000 66.7000000000 111.1000000000 0.0000000000 1.0000000000 12.0000000000 30.0000000000 600.0000000000 24.0000000000 80.0000000000 34.2900000000 1.0000000000
669 145.9721744425 145.9721744425 145.9721744425 669.0000000000 16056.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 166.7000000000 66.7000000000 111.1000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 600.0000000000 28.0000000000 80.0000000000 60.0000000000 1.0000000000
670 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 670.0000000000 16080.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 62.5000000000 76.9000000000 66.7000000000 0.0000000000 1.0000000000 14.0000000000 80.0000000000 550.0000000000 16.0000000000 120.0000000000 80.0000000000 1.0000000000
671 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 671.0000000000 16104.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 370.0000000000 250.0000000000 83.3000000000 90.9000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 550.0000000000 14.0000000000 120.0000000000 120.0000000000 1.0000000000
672 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 672.0000000000 16128.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 150.0000000000 250.0000000000 50.0000000000 90.9000000000 0.0000000000 1.0000000000 14.0000000000 50.0000000000 500.0000000000 14.0000000000 120.0000000000 120.0000000000 1.0000000000
673 388.3069945897 185.1592038106 388.3069945897 673.0000000000 16152.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.0000000000 390.0000000000 71.4000000000 50.0000000000 250.0000000000 0.0000000000 1.0000000000 14.0000000000 50.0000000000 600.0000000000 32.0000000000 120.0000000000 48.0000000000 1.0000000000
674 243.3424148139 139.4812038251 243.3424148139 674.0000000000 16176.0000000000 0.0000000000 0.2038361358 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 66.7000000000 125.0000000000 90.9000000000 0.0000000000 1.0000000000 14.0000000000 35.0000000000 600.0000000000 32.0000000000 120.0000000000 120.0000000000 1.0000000000
675 184.3167706222 97.3570744301 184.3167706222 675.0000000000 16200.0000000000 0.0000000000 0.0498505423 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1872332374 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 166.7000000000 111.1000000000 66.7000000000 0.0000000000 1.0000000000 10.0000000000 16.0000000000 600.0000000000 24.0000000000 60.0000000000 48.0000000000 1.0000000000
676 231.5164391704 149.6282134047 231.5164391704 676.0000000000 16224.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1566166715 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 200.0000000000 41.7000000000 100.0000000000 0.0000000000 1.0000000000 16.0000000000 45.0000000000 600.0000000000 16.0000000000 120.0000000000 48.0000000000 1.0000000000
677 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 677.0000000000 16248.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 300.0000000000 166.7000000000 83.3000000000 43.5000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 16.0000000000 80.0000000000 120.0000000000 1.0000000000
678 865.8087124458 145.9173615494 865.8087124458 678.0000000000 16272.0000000000 0.0000000000 0.6125399770 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1311813517 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 390.0000000000 100.0000000000 142.9000000000 90.9000000000 0.0000000000 1.0000000000 20.0000000000 20.0000000000 600.0000000000 20.0000000000 40.0000000000 80.0000000000 0.0000000000
679 214.9800007380 174.8714194514 214.9800007380 679.0000000000 16296.0000000000 0.0000000000 0.0712555253 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 340.0000000000 250.0000000000 47.6000000000 166.7000000000 0.0000000000 1.0000000000 12.0000000000 90.0000000000 550.0000000000 24.0000000000 48.0000000000 60.0000000000 1.0000000000
680 279.9511840854 112.2499467675 279.9511840854 680.0000000000 16320.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2508426118 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0386125973 360.0000000000 111.1000000000 55.6000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 16.0000000000 600.0000000000 32.0000000000 60.0000000000 80.0000000000 1.0000000000
681 726.4697136923 107.4484890522 726.4697136923 681.0000000000 16344.0000000000 0.0000000000 0.0922986623 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0992986547 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.4933333333 0.0859860618 300.0000000000 200.0000000000 166.7000000000 125.0000000000 0.0000000000 1.0000000000 12.0000000000 16.0000000000 600.0000000000 28.0000000000 48.0000000000 40.0000000000 1.0000000000
682 139.5574811102 128.9628840486 139.5574811102 682.0000000000 16368.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.0000000000 290.0000000000 200.0000000000 55.6000000000 76.9000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 550.0000000000 14.0000000000 120.0000000000 26.6700000000 1.0000000000
683 143.5740282128 143.5740282128 143.5740282128 683.0000000000 16392.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 250.0000000000 50.0000000000 71.4000000000 0.0000000000 1.0000000000 14.0000000000 35.0000000000 600.0000000000 28.0000000000 80.0000000000 120.0000000000 1.0000000000
684 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 684.0000000000 16416.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 340.0000000000 250.0000000000 76.9000000000 83.3000000000 0.0000000000 1.0000000000 14.0000000000 16.0000000000 600.0000000000 10.0000000000 48.0000000000 120.0000000000 1.0000000000
685 240.9158330021 126.6861764298 240.9158330021 685.0000000000 16440.0000000000 0.0000000000 0.2389260121 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 220.0000000000 200.0000000000 83.3000000000 100.0000000000 0.0000000000 1.0000000000 14.0000000000 45.0000000000 600.0000000000 28.0000000000 60.0000000000 80.0000000000 1.0000000000
686 428.6582122690 106.5802257066 428.6582122690 686.0000000000 16464.0000000000 0.0000000000 0.5902967482 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 200.0000000000 166.7000000000 33.3000000000 71.4000000000 0.0000000000 1.0000000000 14.0000000000 40.0000000000 600.0000000000 14.0000000000 30.0000000000 60.0000000000 1.0000000000
687 160.7933568989 160.7933568989 160.7933568989 687.0000000000 16488.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 100.0000000000 83.3000000000 142.9000000000 0.0000000000 1.0000000000 10.0000000000 45.0000000000 500.0000000000 28.0000000000 60.0000000000 60.0000000000 1.0000000000
688 1194.2167984561 168.7250205790 1194.2167984561 688.0000000000 16512.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9200000000 0.0000000000 0.0000000000 290.0000000000 250.0000000000 142.9000000000 125.0000000000 0.0000000000 1.0000000000 12.0000000000 80.0000000000 550.0000000000 32.0000000000 34.2900000000 120.0000000000 1.0000000000
689 357.6401629828 163.8404755837 357.6401629828 689.0000000000 16536.0000000000 0.0000000000 0.1772042456 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 0.0000000000 340.0000000000 125.0000000000 250.0000000000 40.0000000000 0.0000000000 1.0000000000 14.0000000000 35.0000000000 600.0000000000 28.0000000000 48.0000000000 80.0000000000 1.0000000000
690 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 690.0000000000 16560.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 350.0000000000 250.0000000000 166.7000000000 52.6000000000 0.0000000000 0.0000000000 12.0000000000 70.0000000000 600.0000000000 32.0000000000 48.0000000000 80.0000000000 1.0000000000
691 189.0616271663 120.1518983598 189.0616271663 691.0000000000 16584.0000000000 0.0000000000 0.0964526047 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 240.0000000000 66.7000000000 83.3000000000 90.9000000000 0.0000000000 1.0000000000 10.0000000000 45.0000000000 500.0000000000 20.0000000000 40.0000000000 60.0000000000 1.0000000000
692 409.2689082239 156.9991618902 409.2689082239 692.0000000000 16608.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3762705169 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 166.7000000000 76.9000000000 250.0000000000 0.0000000000 1.0000000000 20.0000000000 40.0000000000 500.0000000000 16.0000000000 60.0000000000 60.0000000000 1.0000000000
693 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 693.0000000000 16632.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 250.0000000000 62.5000000000 142.9000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 600.0000000000 14.0000000000 48.0000000000 40.0000000000 0.0000000000
694 147.2070304499 147.2070304499 147.2070304499 694.0000000000 16656.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 142.9000000000 41.7000000000 125.0000000000 0.0000000000 1.0000000000 12.0000000000 50.0000000000 600.0000000000 20.0000000000 60.0000000000 120.0000000000 1.0000000000
695 209.1252834297 167.2849944174 209.1252834297 695.0000000000 16680.0000000000 0.0000000000 0.0772500398 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 100.0000000000 55.6000000000 66.7000000000 0.0000000000 1.0000000000 16.0000000000 50.0000000000 550.0000000000 28.0000000000 60.0000000000 120.0000000000 1.0000000000
696 211.0930823983 211.0930823983 211.0930823983 696.0000000000 16704.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 100.0000000000 111.1000000000 83.3000000000 0.0000000000 1.0000000000 14.0000000000 90.0000000000 550.0000000000 32.0000000000 120.0000000000 80.0000000000 1.0000000000
697 1883.2842863475 164.5873474390 1883.2842863475 697.0000000000 16728.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0567271670 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.7600000000 0.1566807316 380.0000000000 250.0000000000 38.5000000000 250.0000000000 0.0000000000 1.0000000000 16.0000000000 40.0000000000 450.0000000000 24.0000000000 40.0000000000 26.6700000000 1.0000000000
698 186.2734960391 186.2734960391 186.2734960391 698.0000000000 16752.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 125.0000000000 200.0000000000 45.5000000000 0.0000000000 1.0000000000 12.0000000000 70.0000000000 600.0000000000 24.0000000000 120.0000000000 48.0000000000 1.0000000000
699 203.9126816385 159.7012674757 203.9126816385 699.0000000000 16776.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0848723096 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 100.0000000000 50.0000000000 142.9000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 28.0000000000 120.0000000000 120.0000000000 1.0000000000
700 443.4233467769 153.1369001935 443.4233467769 700.0000000000 16800.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2322610224 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1930606910 340.0000000000 166.7000000000 166.7000000000 250.0000000000 0.0000000000 1.0000000000 14.0000000000 70.0000000000 400.0000000000 24.0000000000 80.0000000000 120.0000000000 1.0000000000
701 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 701.0000000000 16824.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 350.0000000000 250.0000000000 142.9000000000 66.7000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 550.0000000000 14.0000000000 80.0000000000 60.0000000000 1.0000000000
702 154.6516894895 154.6516894895 154.6516894895 702.0000000000 16848.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 250.0000000000 58.8000000000 71.4000000000 0.0000000000 1.0000000000 14.0000000000 55.0000000000 600.0000000000 16.0000000000 48.0000000000 60.0000000000 1.0000000000
703 123.0543536988 123.0543536988 123.0543536988 703.0000000000 16872.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 111.1000000000 142.9000000000 200.0000000000 0.0000000000 1.0000000000 14.0000000000 35.0000000000 550.0000000000 20.0000000000 60.0000000000 60.0000000000 1.0000000000
704 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 704.0000000000 16896.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 250.0000000000 43.5000000000 200.0000000000 0.0000000000 1.0000000000 10.0000000000 30.0000000000 600.0000000000 24.0000000000 48.0000000000 60.0000000000 1.0000000000
705 187.5280861496 154.5183815320 187.5280861496 705.0000000000 16920.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.0000000000 0.0000000000 390.0000000000 90.9000000000 38.5000000000 76.9000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 600.0000000000 20.0000000000 40.0000000000 80.0000000000 0.0000000000
706 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 706.0000000000 16944.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 100.0000000000 66.7000000000 250.0000000000 0.0000000000 1.0000000000 10.0000000000 35.0000000000 550.0000000000 20.0000000000 120.0000000000 120.0000000000 1.0000000000
707 253.2839359356 109.4163751884 253.2839359356 707.0000000000 16968.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3228434189 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 111.1000000000 125.0000000000 62.5000000000 0.0000000000 1.0000000000 10.0000000000 16.0000000000 600.0000000000 32.0000000000 80.0000000000 120.0000000000 1.0000000000
708 1968.9071200262 184.9086326095 1968.9071200262 708.0000000000 16992.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.9200000000 0.0000000000 350.0000000000 250.0000000000 100.0000000000 125.0000000000 0.0000000000 1.0000000000 10.0000000000 60.0000000000 600.0000000000 32.0000000000 48.0000000000 34.2900000000 1.0000000000
709 152.7944037036 152.7944037036 152.7944037036 709.0000000000 17016.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 200.0000000000 83.3000000000 250.0000000000 0.0000000000 1.0000000000 12.0000000000 50.0000000000 600.0000000000 24.0000000000 60.0000000000 48.0000000000 1.0000000000
710 178.3509763489 178.3509763489 178.3509763489 710.0000000000 17040.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 125.0000000000 71.4000000000 200.0000000000 0.0000000000 1.0000000000 20.0000000000 50.0000000000 550.0000000000 24.0000000000 60.0000000000 120.0000000000 1.0000000000
711 153.0377029151 153.0377029151 153.0377029151 711.0000000000 17064.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 370.0000000000 250.0000000000 40.0000000000 90.9000000000 0.0000000000 1.0000000000 12.0000000000 45.0000000000 600.0000000000 20.0000000000 120.0000000000 48.0000000000 1.0000000000
